1,52.2600000000000000,7.2700000000000000,98.0000000000000000
2,11.1100000000000000,8.4000000000000000,27.0000000000000000
5,27.2850000000000000,5.7700000000000000,22.5000000000000000
6,19.6500000000000000,4.3900000000000000,78.0000000000000000
7,87.6500000000000000,0.69000000000000000000,78.0000000000000000
8,81.7400000000000000,9.4500000000000000,9.0000000000000000
11,34.8850000000000000,1.9450000000000000,43.5000000000000000
16,8.7700000000000000,3.8200000000000000,30.0000000000000000
17,45.5966666666666667,3.3266666666666667,66.0000000000000000
19,46.9533333333333333,1.11000000000000000000,39.6666666666666667
23,15.7500000000000000,4.6800000000000000,62.0000000000000000
25,29.0100000000000000,3.8400000000000000,76.0000000000000000
26,75.7700000000000000,3.1300000000000000,27.0000000000000000
27,19.4100000000000000,4.8200000000000000,4.0000000000000000
28,66.5750000000000000,4.3500000000000000,27.5000000000000000
29,86.1450000000000000,2.9200000000000000,25.5000000000000000
30,97.1600000000000000,2.3400000000000000,47.0000000000000000
31,81.0350000000000000,1.5100000000000000,89.5000000000000000
33,63.0900000000000000,2.4650000000000000,43.5000000000000000
34,60.2600000000000000,2.6300000000000000,38.0000000000000000
38,58.4850000000000000,3.3050000000000000,66.5000000000000000
41,56.3250000000000000,7.9350000000000000,79.0000000000000000
45,60.4650000000000000,9.4250000000000000,43.5000000000000000
46,53.7000000000000000,6.2700000000000000,4.0000000000000000
51,43.0450000000000000,4.5200000000000000,40.0000000000000000
54,34.8500000000000000,5.4450000000000000,27.0000000000000000
56,44.3700000000000000,6.4450000000000000,60.5000000000000000
58,57.7700000000000000,2.8900000000000000,37.0000000000000000
59,65.4700000000000000,8.3000000000000000,31.0000000000000000
61,87.8200000000000000,2.2700000000000000,59.0000000000000000
62,26.5700000000000000,6.3550000000000000,67.5000000000000000
63,56.7200000000000000,2.4400000000000000,26.0000000000000000
65,61.4800000000000000,2.6550000000000000,73.5000000000000000
67,90.1200000000000000,9.1200000000000000,61.0000000000000000
69,74.0700000000000000,8.7200000000000000,42.0000000000000000
71,48.2025000000000000,5.1750000000000000,67.7500000000000000
72,82.7500000000000000,4.3300000000000000,34.0000000000000000
76,44.1042857142857143,6.1314285714285714,61.5714285714285714
80,34.2733333333333333,4.8150000000000000,61.8333333333333333
81,21.6400000000000000,2.4900000000000000,58.0000000000000000
82,22.3250000000000000,4.8000000000000000,58.0000000000000000
84,75.9050000000000000,3.4450000000000000,32.0000000000000000
86,45.4500000000000000,6.1233333333333333,87.0000000000000000
87,94.8100000000000000,7.5300000000000000,62.0000000000000000
90,63.2300000000000000,6.0800000000000000,79.0000000000000000
92,87.9850000000000000,1.30500000000000000000,27.5000000000000000
93,54.9966666666666667,7.2600000000000000,45.6666666666666667
94,89.7000000000000000,4.3500000000000000,24.0000000000000000
95,79.0300000000000000,2.8050000000000000,85.5000000000000000
96,63.1933333333333333,5.9000000000000000,59.6666666666666667
99,45.3050000000000000,4.8600000000000000,67.5000000000000000
100,51.1533333333333333,4.2700000000000000,42.0000000000000000
101,93.3500000000000000,9.2500000000000000,27.0000000000000000
103,58.8400000000000000,7.1900000000000000,21.0000000000000000
104,36.8200000000000000,5.6700000000000000,43.5000000000000000
105,30.2200000000000000,3.3700000000000000,91.0000000000000000
106,46.3300000000000000,2.2700000000000000,15.0000000000000000
108,51.6100000000000000,0.63000000000000000000,99.0000000000000000
109,60.6750000000000000,5.0450000000000000,85.5000000000000000
110,88.3500000000000000,2.4400000000000000,29.0000000000000000
111,82.9200000000000000,7.7800000000000000,9.0000000000000000
116,77.8100000000000000,2.1700000000000000,63.5000000000000000
121,77.7500000000000000,8.2300000000000000,14.0000000000000000
122,47.6975000000000000,3.8350000000000000,58.2500000000000000
125,50.5150000000000000,5.1350000000000000,70.0000000000000000
128,54.4375000000000000,4.2850000000000000,42.0000000000000000
130,15.8800000000000000,7.3900000000000000,98.0000000000000000
131,11.5900000000000000,3.4200000000000000,24.0000000000000000
136,41.1525000000000000,7.2125000000000000,57.2500000000000000
141,21.5966666666666667,1.3666666666666667,39.0000000000000000
143,35.1100000000000000,9.0000000000000000,94.0000000000000000
145,23.7100000000000000,5.3000000000000000,89.0000000000000000
148,67.3800000000000000,4.2900000000000000,22.0000000000000000
149,48.2100000000000000,8.4400000000000000,85.0000000000000000
152,39.8900000000000000,8.1600000000000000,55.0000000000000000
160,77.8600000000000000,5.0850000000000000,87.5000000000000000
163,54.8816666666666667,5.3100000000000000,58.5000000000000000
166,37.3100000000000000,3.7850000000000000,46.0000000000000000
167,44.7100000000000000,5.8366666666666667,76.6666666666666667
171,73.0500000000000000,4.9850000000000000,48.7500000000000000
174,58.3000000000000000,4.9450000000000000,43.0000000000000000
178,9.7300000000000000,3.9900000000000000,75.0000000000000000
180,25.1166666666666667,4.8566666666666667,78.6666666666666667
182,35.2600000000000000,6.9950000000000000,24.0000000000000000
186,47.7033333333333333,5.7533333333333333,18.6666666666666667
190,48.0225000000000000,3.8125000000000000,79.5000000000000000
192,42.8050000000000000,6.0700000000000000,18.0000000000000000
194,60.5050000000000000,5.1750000000000000,95.0000000000000000
196,14.0500000000000000,4.3250000000000000,56.5000000000000000
197,51.4100000000000000,4.7900000000000000,33.0000000000000000
201,16.6300000000000000,0.28000000000000000000,56.0000000000000000
203,67.2450000000000000,5.7575000000000000,48.2500000000000000
204,57.3900000000000000,3.6250000000000000,79.0000000000000000
205,50.2550000000000000,4.0525000000000000,32.0000000000000000
207,37.0600000000000000,6.6300000000000000,3.0000000000000000
208,75.7275000000000000,5.5825000000000000,44.2500000000000000
211,57.5700000000000000,7.8900000000000000,83.0000000000000000
212,58.8000000000000000,4.4000000000000000,25.0000000000000000
213,96.3200000000000000,6.0300000000000000,10.0000000000000000
214,48.4700000000000000,2.6100000000000000,64.0000000000000000
